hour,plug,value
109,5,10253.362999999999
109,6,4616.5129999999999
109,7,12494.793
109,8,10506.561
109,9,501.63600000000002
109,11,17352.132000000001
110,0,15518.52
110,1,2577.3049999999998
110,2,2432.125
110,3,391.92899999999997
110,4,20990.929
110,5,795.31799999999998
110,6,2651.7310000000002
110,7,1544.7570000000001
110,8,15753.054
110,9,2540.578
110,11,20900.695
111,0,1140.3320000000001
111,1,471.59500000000003
111,2,8144.8919999999998
111,3,1241.537
111,4,780.18499999999995
111,5,30701.332999999999
111,6,11217.285
111,7,15271.143
111,8,1127.538
111,9,4870.3459999999995
111,11,11539.977000000001
112,0,26154.874
112,1,5464.0519999999997
112,2,3108.759
112,3,9512.652
112,4,3773.982
112,5,6421.2830000000004
112,6,11229.423000000001
112,7,1805.6790000000001
112,8,6652.7200000000003
112,9,10095.745000000001
112,11,754.04700000000003
113,0,5890.9920000000002
113,1,9074.3289999999997
113,2,1545.5170000000001
113,3,2179.7640000000001
113,4,10410.608
113,5,9614.4210000000003
113,6,6171.259
113,7,3941.3020000000001
113,8,4082.8099999999999
113,9,5132.2160000000003
113,11,2655.3299999999999
114,0,32129.462
114,1,22544.205999999998
114,2,803.79200000000003
114,3,1767.971
114,4,2321.009
114,5,5747.7439999999997
114,6,397.608
114,7,310.69099999999997
114,8,6664.6629999999996
114,9,3376.0520000000001
114,11,4294.2860000000001
115,0,1204.7639999999999
115,1,3772.6120000000001
115,2,33456.212
115,3,1740.7819999999999
115,4,4522.3710000000001
115,5,10965.59
115,6,11489.025
115,7,9042.9539999999997
115,8,1884.434
115,9,10358.473
115,11,5295.1210000000001
116,0,16524.871999999999
116,1,4884.8299999999999
116,2,19031.228999999999
116,3,106.218
116,4,2409.9180000000001
116,5,3881.2890000000002
116,6,7209.5249999999996
116,7,10525.449000000001
116,8,10873.472
116,9,4289.1019999999999
116,11,6348.4889999999996
117,0,8113.8680000000004
117,1,9374.4580000000005
117,2,25714.205000000002
117,3,12566.290000000001
117,4,30691.496999999999
117,5,24493.881000000001
117,6,8683.9269999999997
117,7,42912.550999999999
117,8,218789.81200000001
117,9,34678.315999999999
117,11,17919.530999999999
118,0,11266.200999999999
118,1,36537.377999999997
118,2,15039.258
118,3,28253.705000000002
118,4,28082.886999999999
118,5,18237.93
118,6,49099.495999999999
118,7,16920.580000000002
118,8,2166.982
118,9,4997.0379999999996
118,11,2427.4720000000002
119,0,12539.698
119,1,11644.441000000001
119,2,15027.538
119,3,15103.509
119,4,36.436
119,5,3459.8180000000002
119,6,1874.9179999999999
119,7,545.95699999999999
119,8,1714.634
119,9,7090.7879999999996
119,11,16526.902999999998
120,0,16769.894
120,1,35284.654999999999
120,2,18559.694
120,3,3135.9409999999998
120,4,15712.272000000001
120,5,6581.4260000000004
120,6,3616.2170000000001
120,7,23693.347000000002
120,8,9701.9110000000001
120,9,3589.491
120,11,6585.5110000000004
121,0,2781.9270000000001
121,1,6910.6469999999999
121,2,12770.971
121,3,3689.9349999999999
121,4,6283.6509999999998
121,5,9455.1399999999994
121,6,23847.780999999999
121,7,15597.476000000001
121,8,354.37
121,9,1472.7660000000001
121,11,3305.1759999999999
122,0,28153.834999999999
122,1,11102.505999999999
122,2,9037.0550000000003
122,3,903.03399999999999
122,4,6545.4409999999998
122,5,214.63
122,6,3321.181
122,7,1699.7329999999999
122,8,4371.6220000000003
122,9,9529.8040000000001
122,11,11602.028
123,0,314.84899999999999
123,1,10578.859
123,2,2206.8110000000001
123,3,6924.4849999999997
123,4,11495.311
123,5,4328.875
123,6,10224.251
123,7,12555.16
123,8,1697.645
123,9,4783.6120000000001
123,11,20846.662
124,0,2864.3420000000001
124,1,1569.5999999999999
124,2,4427.1409999999996
124,3,3681.4699999999998
124,4,11122.112999999999
124,5,289.71800000000002
124,6,8849.018
124,7,2334.1399999999999
124,8,18028.591
124,9,868.95299999999997
124,11,29864.602999999999
125,0,2506.6080000000002
125,1,1209.7570000000001
125,2,4849.8890000000001
125,3,18968.534
125,4,18069.257000000001
125,5,1745.3869999999999
125,6,108.236
125,7,3920.6260000000002
125,8,13247.183999999999
125,9,7454.8280000000004
125,11,14777.029
126,0,4817.0309999999999
126,1,3376.8290000000002
126,2,10277.0
126,3,12344.643
126,4,6386.942
126,5,6089.6880000000001
126,6,14686.246999999999
126,7,13691.148999999999
126,8,5045.1670000000004
126,9,2237.7289999999998
126,11,7387.1729999999998
127,0,49.567
127,1,4555.2539999999999
127,2,730.572
127,3,1288.0119999999999
127,4,19707.094000000001
127,5,6667.3599999999997
127,6,23142.73
127,7,5588.4170000000004
127,8,9000.0840000000007
127,9,12808.76
127,11,3527.9679999999998
128,0,2717.1660000000002
128,1,4559.3339999999998
128,2,5606.7219999999998
128,3,7111.8050000000003
128,4,9747.0969999999998
128,5,1184.6859999999999
128,6,20994.188999999998
128,7,985.40200000000004
128,8,28515.226999999999
128,9,3442.1320000000001
128,11,1057.7940000000001
129,0,506.53199999999998
129,1,20349.177
129,2,13143.494000000001
129,3,8915.4040000000005
129,4,7612.9359999999997
129,5,1095.173
129,6,1099.5820000000001
129,7,7832.7399999999998
129,8,18489.526999999998
129,9,1846.421
129,11,6161.0649999999996
130,0,4328.2610000000004
130,1,1038.6369999999999
130,2,18329.118999999999
130,3,1449.7059999999999
130,4,14854.91
130,5,16882.159
130,6,3890.4969999999998
130,7,3067.5720000000001
130,8,9132.5229999999992
130,9,4991.4560000000001
130,11,8429.5990000000002
131,0,9386.3960000000006
131,1,4928.107
131,2,571.98900000000003
131,3,10181.937
131,4,6.766
131,5,1317.3130000000001
131,6,9407.1319999999996
131,7,6324.527
131,8,7515.6369999999997
131,9,14580.808999999999
131,11,21169.529999999999
132,0,514.58199999999999
132,1,13756.352999999999
132,2,10989.002
132,3,12455.656999999999
132,4,6818.5829999999996
132,5,12355.334000000001
132,6,5905.0259999999998
132,7,7917.8119999999999
132,8,8169.7420000000002
132,9,4365.1980000000003
132,11,3590.1300000000001
133,0,11232.679
133,1,5859.3130000000001
133,2,3960.098
133,3,6344.4579999999996
133,4,6443.0900000000001
133,5,2705.3719999999998
133,6,12029.888999999999
133,7,4125.317
133,8,3173.0599999999999
133,9,19289.334999999999
133,11,11521.200999999999
134,0,6834.7780000000002
134,1,1769.904
134,2,38792.953000000001
134,3,16296.228999999999
134,4,2704.087
134,5,737.75999999999999
134,6,1337.443
134,7,7296.7690000000002
134,8,4268.6639999999998
134,9,4342.0709999999999
134,11,1710.2159999999999
135,0,4045.6039999999998
135,1,20966.194
135,2,4105.558
135,3,15378.861999999999
135,4,292.11700000000002
135,5,18870.960999999999
135,6,11548.242
135,7,6287.4899999999998
135,8,1020.25
135,9,181.86000000000001
135,11,2990.2489999999998
136,0,417.77800000000002
136,1,3619.3139999999999
136,2,3017.8490000000002
136,3,8907.7430000000004
136,4,4995.277
136,5,19437.850999999999
136,6,14675.892
136,7,12211.182000000001
136,8,7547.277
136,9,7909.7550000000001
136,11,2688.491
137,0,22044.259999999998
137,1,667.24599999999998
137,2,3.7679999999999998
137,3,13965.609
137,4,401.59300000000002
137,5,7947.3389999999999
137,6,6361.0119999999997
137,7,11422.849
137,8,18317.123
137,9,3856.165
137,11,905.71799999999996
138,0,895.02700000000004
138,1,27717.374
138,2,9775.2729999999992
138,3,7481.9350000000004
138,4,12888.083000000001
138,5,263.16399999999999
138,6,14796.464
138,7,3871.7489999999998
138,8,2716.027
138,9,4527.2240000000002
138,11,575.79999999999995
139,0,5694.5600000000004
139,1,4123.4650000000001
139,2,32911.298000000003
139,3,13304.681
139,4,2981.8029999999999
139,5,13966.457
139,6,7526.9059999999999
139,7,3052.462
139,8,11206.013000000001
139,9,19889.317999999999
139,11,811.82899999999995
140,0,1121.2919999999999
140,1,105.836
140,2,17975.536
140,3,12239.925999999999
140,4,15163.803
140,5,1321.6379999999999
140,6,20293.307000000001
140,7,15410.226000000001
140,8,350.327
140,9,30318.681
140,11,2200.1959999999999
141,0,29313.117999999999
141,1,417.61900000000003
141,2,20448.392
141,3,36243.703999999998
141,4,932.44500000000005
141,5,3974.1179999999999
141,6,40077.521999999997
141,7,4808.5640000000003
141,8,3654.8919999999998
141,9,49910.775000000001
141,11,15010.808000000001
142,0,84722.915999999997
142,1,20884.285
142,2,45767.803999999996
142,3,7702.4440000000004
142,4,8522.6919999999991
142,5,5456.625
142,6,15117.183000000001
142,7,57117.906999999999
142,8,12502.226000000001
142,9,13343.226000000001
142,11,10448.789000000001
143,0,3420.355
143,1,36025.828000000001
143,2,981.36099999999999
143,3,8214.0679999999993
143,4,9990.5120000000006
143,5,18085.934000000001
143,6,46006.019
143,7,1127.3630000000001
143,8,5234.2669999999998
143,9,22098.809000000001
143,11,26252.751
144,0,678.59699999999998
144,1,27306.670999999998
144,2,7519.2240000000002
144,3,9840.4709999999995
144,4,12756.824000000001
144,5,3158.6019999999999
144,6,4051.9569999999999
144,7,8162.2250000000004
144,8,6694.2209999999995
144,9,7725.7139999999999
144,11,2960.8389999999999
145,0,542.33100000000002
145,1,4083.9740000000002
145,2,41070.334000000003
145,3,11041.895
145,4,5564.6379999999999
145,5,10920.129999999999
145,6,7880.4669999999996
145,7,27453.412
145,8,3739.703
145,9,7708.2169999999996
145,11,1229.8599999999999
146,0,1241.2750000000001
146,1,15035.723
146,2,7315.0050000000001
146,3,7186.1809999999996
146,4,14523.581
146,5,21541.256000000001
146,6,16087.405000000001
146,7,2500.491
146,8,387.08100000000002
146,9,112578.39200000001
146,11,4264.9250000000002
147,0,4509.5529999999999
147,1,2054.4169999999999
147,2,3413.2939999999999
147,3,18991.299999999999
147,4,670.87699999999995
147,5,25060.214
147,6,6151.433
147,7,419.67700000000002
147,8,25946.245999999999
147,9,14242.019
147,11,1794.183
148,0,8089.8019999999997
148,1,2793.0569999999998
148,2,5128.9480000000003
148,3,8689.1949999999997
148,4,2868.4740000000002
148,5,5629.3010000000004
148,6,11408.546
148,7,14585.236999999999
148,8,584.303
148,9,19854.166000000001
148,11,4619.7610000000004
149,0,1337.462
149,1,6717.4070000000002
149,2,107.455
149,3,5327.2449999999999
149,4,3572.1019999999999
149,5,13483.409
149,6,18596.472000000002
149,7,27844.475999999999
149,8,1499.913
149,9,5774.7340000000004
149,11,1179.1510000000001
150,0,7634.0780000000004
150,1,12482.504999999999
150,2,4006.7750000000001
150,3,2579.8389999999999
150,4,14787.17
150,5,3788.9940000000001
150,6,18956.156999999999
150,7,1330.635
150,8,2223.8119999999999
150,9,1951.865
150,11,14648.859
151,0,10676.531000000001
151,1,1841.1679999999999
151,2,6558.4780000000001
151,3,4627.6809999999996
151,4,3000.0529999999999
151,5,17022.151999999998
151,6,624.11800000000005
151,7,15252.787
151,8,13521.231
151,9,600.03099999999995
151,11,11068.459000000001
152,0,14441.915000000001
152,1,6544.4110000000001
152,2,6099.3530000000001
152,3,2003.5050000000001
152,4,16347.321
152,5,3321.471
152,6,3284.576
152,7,2079.9560000000001
152,8,3657.3200000000002
152,9,12278.411
152,11,14453.563
153,0,7477.2240000000002
153,1,7784.5309999999999
153,2,10178.299999999999
153,3,5064.25
153,4,8760.4580000000005
153,5,2502.5360000000001
153,6,2224.9459999999999
153,7,20443.23
153,8,6986.7939999999999
153,9,3444.4989999999998
153,11,8444.6959999999999
154,0,3635.915
154,1,9936.0259999999998
154,2,13712.26
154,3,7320.1660000000002
154,4,3678.3969999999999
154,5,4956.8249999999998
154,6,114.119
154,7,4219.9530000000004
154,8,6965.5
154,9,8423.8310000000001
154,11,20811.825000000001
155,0,5255.7870000000003
155,1,12092.592000000001
155,2,7006.2529999999997
155,3,13316.677
155,4,7966.9920000000002
155,5,2506.4459999999999
155,6,11314.834999999999
155,7,3147.607
155,8,7015.7520000000004
155,9,10211.563
155,11,3725.0230000000001
156,0,5526.6300000000001
156,1,7927.3059999999996
156,2,16184.647999999999
156,3,5082.0129999999999
156,4,1471.367
156,5,2125.7359999999999
156,6,14647.317999999999
156,7,23221.050999999999
156,8,260.90600000000001
156,9,3877.4659999999999
156,11,3524.2170000000001
157,0,1015.702
157,1,38769.093999999997
157,2,1279.393
157,3,160.05099999999999
157,4,14947.611000000001
157,5,6437.8590000000004
157,6,3468.663
157,7,5657.9229999999998
157,8,5827.8890000000001
157,9,3074.6950000000002
157,11,2781.8290000000002
158,0,2271.7150000000001
158,1,6485.8149999999996
158,2,9354.0750000000007
158,3,15194.370000000001
158,4,12476.081
158,5,2517.248
158,6,22094.047999999999
158,7,874.28899999999999
158,8,2908.2420000000002
158,9,8886.2379999999994
158,11,1254.9860000000001
159,0,5991.8119999999999
159,1,5158.6300000000001
159,2,3614.1790000000001
159,3,12279.947
159,4,11374.472
159,5,9876.018
159,6,3518.027
159,7,1267.9659999999999
159,8,21996.614000000001
159,9,3282.7550000000001
159,11,5683.973
160,0,1991.5239999999999
160,1,5147.8710000000001
160,2,2842.0300000000002
160,3,3584.134
160,4,14899.110000000001
160,5,739.31399999999996
160,6,7035.0219999999999
160,7,1994.5899999999999
160,8,15773.064
160,9,20674.912
160,11,10098.75
161,0,616.13499999999999
161,1,935.36099999999999
161,2,8748.8989999999994
161,3,5006.0990000000002
161,4,1222.932
161,5,22526.102999999999
161,6,10829.727000000001
161,7,4321.4719999999998
161,8,12983.187
161,9,4439.9369999999999
161,11,13673.48
162,0,4714.4549999999999
162,1,28.536000000000001
162,2,9250.6000000000004
162,3,2622.2399999999998
162,4,16000.936
162,5,21721.616999999998
162,6,6629.8620000000001
162,7,15978.34
162,8,15344.826999999999
162,9,4187.6670000000004
162,11,8553.6560000000009
163,0,5415.9179999999997
163,1,6170.8059999999996
163,2,15938.700999999999
163,3,12366.842000000001
163,4,6374.1390000000001
163,5,1929.684
163,6,44475.968999999997
163,7,8122.8180000000002
163,8,11648.004000000001
163,9,4275.5600000000004
163,11,1258.472
164,0,6941.223
164,1,26600.651999999998
164,2,3538.672
164,3,1632.184
164,4,9345.0759999999991
164,5,20231.991999999998
164,6,12084.053
164,7,1117.847
164,8,5288.0469999999996
164,9,4012.8409999999999
164,11,8362.5730000000003
165,0,1848.4400000000001
165,1,876.30499999999995
165,2,15471.021000000001
165,3,2203.2649999999999
165,4,5624.4769999999999
165,5,5671.9340000000002
165,6,868.88800000000003
165,7,28210.427
165,8,13998.583000000001
165,9,2227.4340000000002
165,11,21323.952000000001
166,0,5626.9620000000004
166,1,11118.860000000001
166,2,14877.196
166,3,22273.578000000001
166,4,3301.0129999999999
166,5,17859.431
166,6,2875.4470000000001
166,7,24081.032999999999
166,8,2719.701
166,9,11938.875
166,11,2057.5929999999998
167,0,2050.951
167,1,2185.9409999999998
167,2,1240.5250000000001
167,3,28236.598999999998
167,4,18921.929
167,5,16365.463
167,6,128.761
167,7,5781.6540000000005
167,8,7443.8959999999997
167,9,11935.114
167,11,17720.460999999999
168,0,1780.876
168,1,3390.4430000000002
168,2,5009.2190000000001
168,3,4404.4759999999997
168,4,2760.6439999999998
168,5,27556.014999999999
168,6,27290.171999999999
168,7,190.434
168,8,2449.8139999999999
168,9,7136.5799999999999
168,11,4772.8490000000002
169,0,1465.548
169,1,1815.8810000000001
169,2,3780.5250000000001
169,3,12662.847
169,4,7054.4870000000001
169,5,3742.0079999999998
169,6,10591.593000000001
169,7,4237.598
169,8,26354.933000000001
169,9,9456.8490000000002
169,11,4336.884
170,0,22289.474999999999
170,1,1589.9449999999999
170,2,5926.1509999999998
170,3,5798.9160000000002
170,4,3704.9250000000002
170,5,3716.3490000000002
170,6,5274.6719999999996
170,7,14149.754000000001
170,8,12904.175999999999
170,9,10627.215
170,11,299.09199999999998
171,0,12612.389999999999
171,1,4380.3069999999998
171,2,7966.0569999999998
171,3,9728.3539999999994
171,4,1705.03
171,5,6548.3050000000003
171,6,20012.827000000001
171,7,6536.7849999999999
171,8,1577.434
171,9,4035.2190000000001
171,11,8618.857
172,0,4617.7169999999996
172,1,19609.957999999999
172,2,7384.6610000000001
172,3,5880.692
172,4,11675.418
172,5,1652.615
172,6,5580.9459999999999
172,7,10900.574000000001
172,8,5056.0190000000002
172,9,2015.095
172,11,9999.5939999999991
173,0,5216.7020000000002
173,1,3649.0419999999999
173,2,18532.087
173,3,2074.7600000000002
173,4,1562.5650000000001
173,5,12457.511
173,6,2436.5210000000002
173,7,11990.472
173,8,6348.3100000000004
173,9,13565.368
173,11,8821.5229999999992
174,0,5447.5919999999996
174,1,20540.728999999999
174,2,3946.3319999999999
174,3,906.048
174,4,5877.6180000000004
174,5,8100.4030000000002
174,6,2003.875
174,7,5780.2749999999996
174,8,23741.315999999999
174,9,1213.2460000000001
174,11,6171.6270000000004
175,0,28526.349999999999
175,1,10636.718000000001
175,2,1426.145
175,3,6051.6229999999996
175,4,5592.1279999999997
175,5,18056.633999999998
175,6,7649.8969999999999
175,7,5638.9610000000002
175,8,356.10399999999998
175,9,498.50299999999999
175,11,232.5
176,0,3613.902
176,1,4814.6130000000003
176,2,23460.093000000001
176,3,8799.3019999999997
176,4,3782.9029999999998
176,5,5366.5469999999996
176,6,19499.425999999999
176,7,2005.298
176,8,3345.2069999999999
176,9,6628.2129999999997
176,11,3939.6790000000001
177,0,171.14400000000001
177,1,3395.0749999999998
177,2,4552.2470000000003
177,3,10149.759
177,4,6974.1270000000004
177,5,13467.808999999999
177,6,5181.7690000000002
177,7,5326.8239999999996
177,8,1603.654
177,9,26309.814999999999
177,11,8548.9689999999991
178,0,12986.964
178,1,2185.9169999999999
178,2,5690.4409999999998
178,3,4399.8500000000004
178,4,20059.73
178,5,5921.2079999999996
178,6,6009.0029999999997
178,7,9005.8430000000008
178,8,13312.351000000001
178,9,3361.8339999999998
178,11,2045.0920000000001
179,0,18695.482
179,1,6482.9809999999998
179,2,6083.4679999999998
179,3,424.154
179,4,3421.1799999999998
179,5,4252.3090000000002
179,6,9016.6929999999993
179,7,21361.971000000001
179,8,2880.674
179,9,2866.7420000000002
179,11,8466.1759999999995
180,0,5144.4539999999997
180,1,1838.3800000000001
180,2,18100.929
180,3,1065.7190000000001
180,4,13754.156000000001
180,5,7228.8379999999997
180,6,508.10899999999998
180,7,3716.614
180,8,762.45799999999997
180,9,20846.32
180,11,10547.512000000001
181,0,3292.4140000000002
181,1,4941.9319999999998
181,2,195.61199999999999
181,3,32072.151000000002
181,4,12498.093999999999
181,5,6199.1999999999998
181,6,1624.1320000000001
181,7,2463.433
181,8,10974.603999999999
181,9,1673.6669999999999
181,11,7583.2380000000003
182,0,7833.6909999999998
182,1,3373.5070000000001
182,2,7876.2820000000002
182,3,5773.7820000000002
182,4,8916.7459999999992
182,5,3631.192
182,6,1112.615
182,7,1928.1510000000001
182,8,15441.233
182,9,16936.487000000001
182,11,10694.463
183,0,18540.769
183,1,4476.1310000000003
183,2,7695.8400000000001
183,3,7337.0680000000002
183,4,6720.5309999999999
183,5,3300.6709999999998
183,6,14464.862999999999
183,7,6383.6180000000004
183,8,101.44199999999999
183,9,11938.967000000001
183,11,1341.54
184,0,5089.393
184,1,11545.121999999999
184,2,7129.8410000000003
184,3,672.27099999999996
184,4,11517.639999999999
184,5,17083.572
184,6,5118.7539999999999
184,7,13338.241
184,8,7094.9700000000003
184,9,3771.8339999999998
184,11,1225.2329999999999
185,0,4949.6760000000004
185,1,3802.9029999999998
185,2,9496.8160000000007
185,3,6032.1869999999999
185,4,1556.336
185,5,9589.7240000000002
185,6,10078.878000000001
185,7,20647.474999999999
185,8,753.21199999999999
185,9,16843.246999999999
185,11,1502.8209999999999
186,0,12949.855
186,1,11779.58
186,2,3914.4870000000001
186,3,6446.3819999999996
186,4,7542.607
186,5,14825.346
186,6,4641.7520000000004
186,7,13840.263999999999
186,8,1117.2360000000001
186,9,3045.6120000000001
186,11,3139.8110000000001
187,0,4154.9539999999997
187,1,3505.288
187,2,3801.875
187,3,18673.391
187,4,2594.232
187,5,3507.9670000000001
187,6,17985.846000000001
187,7,4300.6090000000004
187,8,1896.5170000000001
187,9,4592.7929999999997
187,11,18385.252
188,0,12336.888999999999
188,1,2780.5790000000002
188,2,5160.3490000000002
188,3,6317.3329999999996
188,4,17109.285
188,5,18290.053
188,6,7702.5320000000002
188,7,7653.6450000000004
188,8,2585.52
188,9,4560.2370000000001
188,11,749.11800000000005
189,0,21378.157999999999
189,1,2084.0859999999998
189,2,3057.2849999999999
189,3,2369.9810000000002
189,4,20940.812000000002
189,5,6382.1040000000003
189,6,6540.4740000000002
189,7,20479.811000000002
189,8,3008.0549999999998
189,9,16515.900000000001
189,11,2093.9569999999999
190,0,36428.377
190,1,3681.9560000000001
190,2,17789.571
190,3,20109.692999999999
190,4,44858.161
190,5,22141.684000000001
190,6,3475.7069999999999
190,7,30874.397000000001
190,8,254.971
190,9,4497.2030000000004
190,11,97584.558000000005
191,0,32943.218000000001
191,1,9547.7549999999992
191,2,12592.763999999999
191,3,552.04100000000005
191,4,147.98500000000001
191,5,14226.396000000001
191,6,44832.343000000001
191,7,20112.084999999999
191,8,94487.323999999993
191,9,22127.928
191,11,7345.8519999999999
192,0,3262.8620000000001
192,1,21380.559000000001
192,2,5861.0900000000001
192,3,4130.9210000000003
192,4,12404.647999999999
192,5,464.01999999999998
192,6,403.34500000000003
192,7,4160.1239999999998
192,8,15105.382
192,9,18888.060000000001
192,11,6522.7510000000002
193,0,6273.9709999999995
193,1,9658.1200000000008
193,2,3045.3829999999998
193,3,1482.223
193,4,5112.2280000000001
193,5,24037.245999999999
193,6,25869.264999999999
193,7,16729.330999999998
193,8,1564.3710000000001
193,9,1091.7919999999999
193,11,6721.076
194,0,1395.191
194,1,7252.8370000000004
194,2,24602.369999999999
194,3,15043.934999999999
194,4,497.53100000000001
194,5,13362.569
194,6,9705.5200000000004
194,7,10280.245000000001
194,8,3608.4929999999999
194,9,162.529
194,11,3335.5700000000002
195,0,6859.04
195,1,6976.0060000000003
195,2,3425.721
195,3,10268.718000000001
195,4,13068.135
195,5,16480.155999999999
195,6,13810.483
195,7,975.70299999999997
195,8,1393.2180000000001
195,9,12431.052
195,11,619.19799999999998
196,0,14997.611999999999
196,1,1886.6379999999999
196,2,139.779
196,3,141.84200000000001
196,4,13048.494000000001
196,5,4886.3130000000001
196,6,4997.3289999999997
196,7,9519.9419999999991
196,8,11712.004999999999
196,9,9956.5560000000005
196,11,15302.869000000001
197,0,9985.0949999999993
197,1,2545.8310000000001
197,2,4889.1440000000002
197,3,2.1120000000000001
197,4,3482.3130000000001
197,5,33710.608999999997
197,6,5058.0389999999998
197,7,6676.1540000000005
197,8,5909.2969999999996
197,9,12224.344999999999
197,11,1511.4870000000001
198,0,2892.5
198,1,907.80700000000002
198,2,13860.43
198,3,1708.4079999999999
198,4,893.12599999999998
198,5,4635.75
198,6,25693.502
198,7,14177.52
198,8,605.44000000000005
198,9,7816.9260000000004
198,11,13009.707
199,0,2568.4090000000001
199,1,4222.3440000000001
199,2,13796.155000000001
199,3,21592.255000000001
199,4,8593.6990000000005
199,5,772.25900000000001
199,6,21518.179
199,7,4143.741
199,8,6084.7719999999999
199,9,535.65300000000002
199,11,10606.859
200,0,4789.4979999999996
200,1,4787.9399999999996
200,2,9697.1980000000003
200,3,6310.7269999999999
200,4,25240.823
200,5,586.83799999999997
200,6,140.655
200,7,14811.866
200,8,4342.5249999999996
200,9,11284.241
200,11,6490.1369999999997
201,0,24301.503000000001
201,1,4040.4470000000001
201,2,9132.8089999999993
201,3,18814.689999999999
201,4,19133.056
201,5,9131.0550000000003
201,6,37439.324999999997
201,7,11911.977999999999
201,8,10486.054
201,9,9863.6509999999998
201,11,2941.7820000000002
202,0,5215.2489999999998
202,1,24019.880000000001
202,2,12312.509
202,3,1009.3440000000001
202,4,10255.707
202,5,188249.49100000001
202,6,145950.98199999999
202,7,18531.092000000001
202,8,59826.305999999997
202,9,30523.940999999999
202,11,5777.5360000000001
203,0,13657.609
203,1,11745.041999999999
203,2,15898.145
203,3,19483.833999999999
203,4,415.685
203,5,136644.929
203,6,106417.77800000001
203,7,23923.482
203,8,8878.9809999999998
203,9,6538.7340000000004
203,11,45234.055
204,0,21913.143
204,1,15352.213
204,2,26192.124
204,3,6550.1689999999999
204,4,4244.3180000000002
204,5,42807.855000000003
204,6,27824.044999999998
204,7,30891.617999999999
204,8,11566.221
204,9,51223.455000000002
204,11,5478.8400000000001
205,0,10677.0
205,1,582.83100000000002
205,2,4257.826
205,3,22191.031999999999
205,4,4549.5
205,5,16614.367999999999
205,6,13746.843000000001
205,7,2010.079
205,8,4680.6139999999996
205,9,6678.7470000000003
205,11,1072.3040000000001
206,0,6116.9780000000001
206,1,6408.402
206,2,8759.7039999999997
206,3,6702.8299999999999
206,4,5085.1719999999996
206,5,1005.011
206,6,1684.617
206,7,2982.0050000000001
206,8,16006.513000000001
206,9,4449.5879999999997
206,11,15853.892
207,0,1500.3
207,1,36105.584000000003
207,2,4531.2120000000004
207,3,9615.2600000000002
207,4,9240.9300000000003
207,5,47650.341999999997
207,6,19536.524000000001
207,7,23341.651999999998
207,8,2843.3029999999999
207,9,8328.9979999999996
207,11,67727.782000000007
208,0,15498.486999999999
208,1,5727.0559999999996
208,2,8727.4989999999998
208,3,4373.7709999999997
208,4,15995.608
208,5,9604.5740000000005
208,6,30227.762999999999
208,7,3113.848
208,8,712.17899999999997
208,9,7502.5420000000004
208,11,4294.1319999999996
209,0,171.12100000000001
209,1,4830.1030000000001
209,2,36923.731
209,3,9303.1350000000002
209,4,4586.4979999999996
209,5,5148.8940000000002
209,6,1518.0170000000001
209,7,1930.317
209,8,3527.0059999999999
209,9,36920.114000000001
209,11,1071.385
210,0,7724.0060000000003
210,1,8837.2700000000004
210,2,2126.2330000000002
210,3,38586.902000000002
210,4,42124.720000000001
210,5,161735.55600000001
210,6,126110.42
210,7,11703.905000000001
210,8,2082.915
210,9,7149.7690000000002
210,11,37584.803
211,0,29206.043000000001
211,1,3774.8339999999998
211,2,40867.197999999997
211,3,33513.008000000002
211,4,33707.004000000001
211,5,230318.53700000001
211,6,177875.397
211,7,25273.531999999999
211,8,2336.3119999999999
211,9,3680.0430000000001
211,11,14731.787
212,0,14778.407999999999
212,1,6330.6949999999997
212,2,20631.934000000001
212,3,30581.024000000001
212,4,6579.7520000000004
212,5,226490.992
212,6,176200.84
212,7,11955.005999999999
212,8,53954.584999999999
212,9,65395.277000000002
212,11,3751.4299999999998
213,0,9372.3829999999998
213,1,22356.187000000002
213,2,9412.6540000000005
213,3,30317.962
213,4,93265.168999999994
213,5,6675.5969999999998
213,6,55127.349999999999
213,7,14749.477000000001
213,8,72200.990000000005
213,9,11206.712
213,11,17188.473000000002
214,0,7331.3019999999997
214,1,11932.972
214,2,31572.325000000001
214,3,16355.285
214,4,1097.0550000000001
214,5,32006.833999999999
214,6,4032.875
214,7,11400.378000000001
214,8,8854.5920000000006
214,9,255.554
214,11,8565.6589999999997
215,0,3178.6640000000002
215,1,37527.294999999998
215,2,6443.1880000000001
215,3,3586.989
215,4,8765.0849999999991
215,5,2166.4279999999999
215,6,4233.4170000000004
215,7,11302.200999999999
215,8,2719.306
215,9,9913.4230000000007
215,11,15232.194
216,0,1356.1189999999999
216,1,3096.4400000000001
216,2,22071.671999999999
216,3,24954.105
216,4,3597.7779999999998
216,5,3918.4259999999999
216,6,6896.2240000000002
216,7,10052.192999999999
216,8,5197.1509999999998
216,9,567.58699999999999
216,11,23103.143
217,0,5562.6260000000002
217,1,3074.6170000000002
217,2,7989.2619999999997
217,3,4363.2039999999997
217,4,33382.425000000003
217,5,3702.1570000000002
217,6,13124.276
217,7,942.89999999999998
217,8,640.75199999999995
217,9,9410.473
217,11,12965.807000000001
218,0,6162.402
218,1,13843.521000000001
218,2,13729.614
218,3,13052.450999999999
218,4,6586.3220000000001
218,5,12629.896000000001
218,6,3322.4960000000001
218,7,3245.3130000000001
